#NEXUS

[1 samples from mcmc run generated by language trees. File written 27-Aug-2021 15:45:43]
[This file contains the values of XI at each leaf.]
[For associated trees see same file with .nex extension]
[Sample 	armenian   	lycian   	hittite   	luvian   	oldirish   	welsh   	latin   	oscan   	umbrian   	oldhighgerman   	gothic   	oldenglish   	oldnorse   	lithuanian   	oldprussian   	oldcslavonic   	latvian   	oldpersian   	vedic   	avestan   	tocharian_a   	tocharian_b   	albanian   	greek   	]
         913 	0.99723019 	0.14316320 	0.90735288 	0.51567272 	0.98593627 	0.98718361 	0.99398139 	0.25303502 	0.26586733 	0.99309176 	0.90394729 	0.98956809 	0.99897098 	0.99834649 	0.83377667 	0.99447587 	0.99533096 	0.42524234 	0.99747327 	0.95789774 	0.93005895 	0.93171539 	0.99890821 	0.99960058 	
         914 	0.99713914 	0.12724627 	0.92661956 	0.50667567 	0.98908157 	0.98936228 	0.99388259 	0.22755581 	0.30454490 	0.99447328 	0.90401627 	0.99393495 	0.99943025 	0.99559428 	0.84878621 	0.98315666 	0.99916482 	0.41456542 	0.99687205 	0.95269714 	0.90262740 	0.95040809 	0.99745710 	0.99927066 	
         915 	0.99539295 	0.11610298 	0.92793814 	0.47670531 	0.98794585 	0.99947800 	0.99820593 	0.21769327 	0.29566535 	0.99193571 	0.88048365 	0.99241581 	0.99725947 	0.99775581 	0.89427335 	0.98382488 	0.99889362 	0.43192782 	0.99789057 	0.92694191 	0.90114824 	0.94748994 	0.99818778 	0.99902058 	
         916 	0.99762854 	0.09394438 	0.89596316 	0.51309969 	0.98950116 	0.99878836 	0.99464978 	0.20298003 	0.27800824 	0.99598648 	0.88455914 	0.99645564 	0.99951037 	0.99862789 	0.89876842 	0.99583480 	0.99978329 	0.41768670 	0.99897141 	0.96084954 	0.91241341 	0.96052481 	0.99879517 	0.99488996 	
         917 	0.99642147 	0.18130990 	0.88339999 	0.53517380 	0.98024614 	0.99792990 	0.99752529 	0.23433369 	0.31074046 	0.99474561 	0.89545924 	0.99890072 	0.99538435 	0.99061425 	0.87674556 	0.99454492 	0.99963168 	0.41192338 	0.99911155 	0.95359274 	0.86457418 	0.95074746 	0.99833942 	0.99751725 	
         918 	0.99260043 	0.13366188 	0.88427848 	0.55648411 	0.98917922 	0.99664058 	0.99824231 	0.24725594 	0.31993394 	0.99436341 	0.90701602 	0.99958769 	0.99754801 	0.98734980 	0.87283552 	0.98239848 	0.99995556 	0.36828220 	0.99903739 	0.93014268 	0.93030654 	0.92138428 	0.99460662 	0.99881382 	
         919 	0.99684534 	0.12756824 	0.92915125 	0.50463977 	0.97978488 	0.99315232 	0.99918920 	0.23155461 	0.27655986 	0.99592563 	0.90696340 	0.99930530 	0.99950203 	0.99614385 	0.87018303 	0.98931899 	0.99999706 	0.45869765 	0.99709688 	0.92823218 	0.92123923 	0.95891623 	0.99620509 	0.99701029 	
         920 	0.99569162 	0.13650443 	0.89266016 	0.57554471 	0.99171916 	0.99469563 	0.99870400 	0.23942569 	0.34906968 	0.99746655 	0.91337206 	0.99998355 	0.99966217 	0.99651897 	0.88411275 	0.99457045 	0.99999726 	0.46424214 	0.99876038 	0.95869249 	0.86403486 	0.94817946 	0.99886301 	0.99485513 	
         921 	0.99549187 	0.13592239 	0.91976423 	0.54093448 	0.98832165 	0.99527844 	0.99461694 	0.27318703 	0.28972160 	0.99893988 	0.85224810 	0.99982337 	0.99969636 	0.99204669 	0.83863399 	0.98914971 	0.99999572 	0.38739983 	0.99653369 	0.95311611 	0.89063582 	0.96040158 	0.99441960 	0.99505647 	
         922 	0.99632812 	0.11726338 	0.89962363 	0.49310867 	0.98239577 	0.99245723 	0.99655933 	0.25749212 	0.28006863 	0.99865805 	0.88371243 	0.99968336 	0.99984230 	0.99645663 	0.87770269 	0.98680158 	0.99999756 	0.35352703 	0.99703611 	0.93695592 	0.91223320 	0.94994261 	0.99644737 	0.99819702 	
         923 	0.99759818 	0.15962453 	0.90401961 	0.47605512 	0.97171858 	0.99766461 	0.99663595 	0.22387196 	0.31490223 	0.99377849 	0.89170590 	0.99923651 	0.99771664 	0.99217952 	0.87697684 	0.99418156 	0.99999917 	0.38480637 	0.99573773 	0.95664016 	0.91072159 	0.95706836 	0.99758848 	0.99789136 	
         924 	0.99587392 	0.15415523 	0.92351589 	0.50830953 	0.97694564 	0.99868784 	0.99386554 	0.27440591 	0.31044349 	0.99628199 	0.88265116 	0.99721534 	0.99918846 	0.99798690 	0.88766446 	0.99201517 	0.99999723 	0.42245019 	0.99591501 	0.95619376 	0.89131813 	0.93710048 	0.99165801 	0.99556570 	
         925 	0.99689361 	0.12101740 	0.91271977 	0.47613281 	0.98737770 	0.99712542 	0.99146949 	0.24597917 	0.28342860 	0.99643909 	0.87439619 	0.99471909 	0.99926596 	0.99949628 	0.88664804 	0.99248668 	0.99998531 	0.40174402 	0.99551218 	0.93547646 	0.90124876 	0.96451943 	0.99512218 	0.99562499 	
         926 	0.99318988 	0.13798658 	0.91111469 	0.49731778 	0.99212759 	0.99778296 	0.99643544 	0.27562987 	0.26724045 	0.99766885 	0.91178649 	0.99607529 	0.99562498 	0.99900668 	0.88704062 	0.99388424 	0.99999116 	0.38822874 	0.99830587 	0.93622708 	0.91110095 	0.94627553 	0.98906958 	0.99857263 	
         927 	0.99306619 	0.12232989 	0.92490776 	0.51451067 	0.98526507 	0.99614048 	0.99437831 	0.23630171 	0.25393139 	0.99960116 	0.83060312 	0.99345732 	0.99154126 	0.99802446 	0.86547370 	0.99206021 	0.99999340 	0.38024210 	0.99854737 	0.93520256 	0.89334012 	0.96583415 	0.99329896 	0.99316147 	
         928 	0.99715049 	0.16211318 	0.91271099 	0.57337019 	0.98921962 	0.99583134 	0.99321958 	0.29157247 	0.32026208 	0.99816683 	0.90079463 	0.99786920 	0.99552807 	0.99646796 	0.89275163 	0.98550886 	0.99997892 	0.42450217 	0.99712269 	0.96019869 	0.90613590 	0.98162151 	0.99654043 	0.99760451 	
         929 	0.99441450 	0.12698028 	0.92858387 	0.53027749 	0.98999463 	0.99939807 	0.99513935 	0.26186784 	0.29176042 	0.99238659 	0.91621349 	0.99706709 	0.98647629 	0.99827283 	0.82676427 	0.99414850 	0.99994362 	0.47027830 	0.99874489 	0.93798824 	0.89003608 	0.95142795 	0.99270525 	0.99965175 	
         930 	0.99664342 	0.12558665 	0.93742180 	0.54992904 	0.99064704 	0.99942569 	0.99955637 	0.26068954 	0.28878739 	0.99045308 	0.91607974 	0.99875331 	0.98531141 	0.99820047 	0.90399235 	0.99359147 	0.99977295 	0.39679731 	0.99623632 	0.90184583 	0.89956837 	0.95056502 	0.99372933 	0.99980110 	
         931 	0.98941566 	0.14210415 	0.93019319 	0.54252325 	0.99312448 	0.99976386 	0.99964361 	0.27465497 	0.30222206 	0.99603911 	0.87588852 	0.99581415 	0.99405421 	0.99915622 	0.86294228 	0.98936565 	0.99986945 	0.43942615 	0.99746298 	0.91878582 	0.90923147 	0.94660995 	0.99228455 	0.99913135 	
         932 	0.99412059 	0.15512309 	0.90541917 	0.51516549 	0.99326884 	0.99984299 	0.99917931 	0.28566240 	0.31281114 	0.99577482 	0.89963081 	0.99831778 	0.98180409 	0.99852139 	0.84822057 	0.98289931 	0.99922843 	0.41573466 	0.99375458 	0.93106888 	0.91361311 	0.93711126 	0.99668425 	0.99913802 	
         933 	0.99713758 	0.16029667 	0.92609163 	0.52430060 	0.99101090 	0.99970450 	0.99871288 	0.29178432 	0.31701912 	0.99469771 	0.90381229 	0.99925595 	0.98759008 	0.99794563 	0.89359561 	0.98778825 	0.99838812 	0.41931239 	0.99676711 	0.93754277 	0.90098629 	0.95111749 	0.99486747 	0.99995072 	
         934 	0.99871084 	0.12013903 	0.94064261 	0.54115630 	0.99353899 	0.99979943 	0.99804341 	0.25791489 	0.29989143 	0.99633359 	0.89545480 	0.99822532 	0.99651196 	0.99887718 	0.85723077 	0.99377842 	0.99623273 	0.42296671 	0.99441077 	0.95695941 	0.92761985 	0.95488849 	0.99520057 	0.99995237 	
         935 	0.99752549 	0.14807464 	0.93754186 	0.56011947 	0.99430147 	0.99987409 	0.99882464 	0.24520237 	0.32882564 	0.99372589 	0.88326622 	0.99539074 	0.99727264 	0.99801509 	0.86011297 	0.99195199 	0.99700525 	0.38987852 	0.99032047 	0.94707219 	0.89706015 	0.94565687 	0.99486569 	0.99995434 	
         936 	0.99452382 	0.15072942 	0.91341399 	0.47635588 	0.98472944 	0.99983206 	0.99875507 	0.24977224 	0.32468722 	0.99632625 	0.92277995 	0.99724290 	0.99171862 	0.99278837 	0.84364707 	0.98205414 	0.99846748 	0.39972953 	0.99031790 	0.92197916 	0.93454401 	0.92961237 	0.99709779 	0.99953375 	
         937 	0.99760978 	0.16345288 	0.87908130 	0.48758098 	0.98833394 	0.99978667 	0.99946347 	0.26101187 	0.27327833 	0.99646115 	0.89605414 	0.99558008 	0.99919995 	0.99420352 	0.86660689 	0.99389810 	0.99874629 	0.45107467 	0.98441959 	0.94366460 	0.88890578 	0.94301643 	0.99914200 	0.99879582 	
         938 	0.99869075 	0.15553214 	0.92311404 	0.53101636 	0.98447053 	0.99974049 	0.99966815 	0.25401486 	0.26639746 	0.99440407 	0.90812796 	0.99655422 	0.99940694 	0.99613654 	0.88603006 	0.99275734 	0.99883089 	0.37352156 	0.99361682 	0.95155765 	0.93806930 	0.95216740 	0.99810150 	0.99877214 	
         939 	0.99868884 	0.11707370 	0.94378684 	0.53113837 	0.97822338 	0.99892382 	0.99886124 	0.23298565 	0.30063656 	0.99906515 	0.89773931 	0.99533359 	0.99984804 	0.99357900 	0.87118070 	0.97609704 	0.99911556 	0.41537089 	0.99685775 	0.94411440 	0.90056657 	0.93973055 	0.99700377 	0.99723899 	
         940 	0.99887815 	0.13571390 	0.90519033 	0.47356422 	0.98571079 	0.99669589 	0.99906693 	0.25424867 	0.24773287 	0.99861159 	0.87643920 	0.99579508 	0.99906755 	0.99872492 	0.87425259 	0.98861224 	0.99754350 	0.41944178 	0.99796930 	0.92973487 	0.89959609 	0.94742747 	0.99615989 	0.99763629 	
         941 	0.99785628 	0.11589658 	0.90062488 	0.53522656 	0.97229866 	0.99728278 	0.99945383 	0.23714925 	0.30120569 	0.99729869 	0.92101123 	0.99978635 	0.99797952 	0.99788918 	0.86169457 	0.98933376 	0.99908237 	0.40613010 	0.99894472 	0.93654578 	0.87607327 	0.91347045 	0.99789793 	0.99658144 	
         942 	0.99564298 	0.12009996 	0.89702141 	0.53813683 	0.98007990 	0.99572736 	0.99883317 	0.24192600 	0.30558133 	0.99600668 	0.88256433 	0.99971848 	0.99761043 	0.99906487 	0.82118014 	0.98469934 	0.99898302 	0.40984874 	0.99928849 	0.91720326 	0.86821320 	0.95699402 	0.99651718 	0.99851349 	
         943 	0.99214629 	0.14891314 	0.90539214 	0.54316952 	0.97535923 	0.99750712 	0.99865213 	0.25018634 	0.32362222 	0.99694255 	0.86273198 	0.99955093 	0.99817782 	0.99718483 	0.87492439 	0.98535563 	0.99435891 	0.44683069 	0.99897256 	0.93486655 	0.92937606 	0.95172013 	0.99797920 	0.99951145 	
         944 	0.99467688 	0.11779889 	0.92864249 	0.48424689 	0.98644955 	0.99914655 	0.99498489 	0.21281699 	0.29889503 	0.99650255 	0.85771370 	0.99956345 	0.99171303 	0.99855530 	0.89352218 	0.98901394 	0.99331680 	0.42660779 	0.99884840 	0.93248539 	0.89325550 	0.96597983 	0.99626509 	0.99977315 	
         945 	0.99222961 	0.13544007 	0.91567648 	0.53085855 	0.99234318 	0.99726344 	0.99829489 	0.24271429 	0.32552308 	0.99604668 	0.90853586 	0.99924031 	0.99489222 	0.99756452 	0.88178487 	0.99388841 	0.99840115 	0.44764115 	0.99848299 	0.93744170 	0.91178003 	0.96306665 	0.99721868 	0.99968776 	
         946 	0.99702195 	0.13484965 	0.90927348 	0.52261017 	0.98486860 	0.99849207 	0.99528490 	0.24219714 	0.32506247 	0.99788072 	0.87400448 	0.99701479 	0.99350293 	0.99779450 	0.84193975 	0.98049276 	0.99839693 	0.44726394 	0.99922009 	0.94749388 	0.88791908 	0.96335683 	0.99617224 	0.99990080 	
         947 	0.99776084 	0.12279354 	0.90916341 	0.51595761 	0.98792135 	0.99733065 	0.99090476 	0.23163694 	0.31565703 	0.99936903 	0.86691569 	0.99949066 	0.99524750 	0.99876776 	0.85036279 	0.97819903 	0.99867777 	0.45195324 	0.99845162 	0.93460640 	0.88599941 	0.95266569 	0.99251423 	0.99986413 	
         948 	0.98745569 	0.16746766 	0.89659027 	0.55719818 	0.98867427 	0.99851814 	0.99326158 	0.27092912 	0.32703331 	0.99890704 	0.91309949 	0.99968286 	0.99560670 	0.99928805 	0.83593248 	0.98094771 	0.99865233 	0.42313185 	0.99831013 	0.93140522 	0.90407288 	0.93831884 	0.99303306 	0.99970887 	
         949 	0.99851792 	0.13025734 	0.92301024 	0.53740700 	0.98486971 	0.99903366 	0.99313939 	0.24224477 	0.29695484 	0.99951746 	0.89221457 	0.99955169 	0.98994239 	0.99890089 	0.86636862 	0.98803737 	0.99851263 	0.40330294 	0.99869335 	0.95975702 	0.89978539 	0.96223672 	0.99596268 	0.99960987 	
         950 	0.99978358 	0.12160695 	0.93092383 	0.48720343 	0.98862230 	0.99968405 	0.99375856 	0.25537834 	0.33406707 	0.99954479 	0.87021094 	0.99911274 	0.99063840 	0.99866694 	0.88912052 	0.98540382 	0.99856784 	0.40892696 	0.99411692 	0.94663854 	0.89937519 	0.96839614 	0.99931286 	0.99972587 	
         951 	0.99969100 	0.12263464 	0.91487773 	0.49146063 	0.98974243 	0.99842971 	0.98826469 	0.23607756 	0.35004362 	0.99951999 	0.88564555 	0.99836051 	0.99612849 	0.99972435 	0.87345954 	0.97914791 	0.99925696 	0.39360619 	0.99787791 	0.93069261 	0.89676697 	0.97316759 	0.99977941 	0.99813168 	
         952 	0.99991018 	0.12037391 	0.92045665 	0.49015026 	0.98998536 	0.99938002 	0.99267433 	0.23410913 	0.34940837 	0.99901745 	0.88137958 	0.99877913 	0.99404857 	0.99994957 	0.85130118 	0.98391969 	0.99922663 	0.41258965 	0.99931215 	0.94441274 	0.87937517 	0.96661173 	0.99910132 	0.99849527 	
         953 	0.99994302 	0.14677537 	0.92519992 	0.54361900 	0.99289462 	0.99920100 	0.99526884 	0.26699004 	0.34569434 	0.99932841 	0.91528941 	0.99788399 	0.99553603 	0.99970955 	0.86949455 	0.98012205 	0.99807949 	0.37572640 	0.99593556 	0.93382673 	0.92172488 	0.95316977 	0.99865532 	0.99753410 	
         954 	0.99992200 	0.16289505 	0.91533747 	0.52733035 	0.98700450 	0.99929959 	0.99294100 	0.25008974 	0.26824823 	0.99943240 	0.87704550 	0.99823891 	0.99284115 	0.99844451 	0.89861420 	0.98476745 	0.99711059 	0.43736736 	0.99566857 	0.92030627 	0.89154597 	0.94455572 	0.99830097 	0.99843914 	
         955 	0.99982800 	0.16486739 	0.90072742 	0.50370774 	0.99012886 	0.99815852 	0.99168905 	0.27792998 	0.26997233 	0.99978714 	0.87240626 	0.99685892 	0.99418500 	0.99654238 	0.87259739 	0.99161407 	0.99578433 	0.43869300 	0.99589493 	0.92297363 	0.89180151 	0.97298832 	0.99716423 	0.99760645 	
         956 	0.99990559 	0.16250461 	0.90044656 	0.49305364 	0.99330516 	0.99915313 	0.99518866 	0.20175190 	0.34562890 	0.99995287 	0.93074587 	0.99711416 	0.99463266 	0.99424047 	0.88853896 	0.98528597 	0.99119034 	0.46232815 	0.99654056 	0.93535342 	0.90500064 	0.94114044 	0.99752543 	0.99570142 	
         957 	0.99994307 	0.10594165 	0.87886257 	0.45881537 	0.98244178 	0.99951991 	0.99160690 	0.22867137 	0.31232174 	0.99974474 	0.88672152 	0.99437059 	0.99730845 	0.99870502 	0.91290762 	0.98767455 	0.99837817 	0.42601474 	0.99228741 	0.94217795 	0.90648931 	0.96088739 	0.99625860 	0.99418442 	
         958 	0.99876283 	0.11242398 	0.92278142 	0.52460667 	0.99244361 	0.99937490 	0.98945279 	0.25309773 	0.27082187 	0.99780700 	0.86449476 	0.99361971 	0.99852751 	0.99632141 	0.86551529 	0.98879515 	0.99528922 	0.43017640 	0.99935475 	0.94789061 	0.92533670 	0.96712528 	0.99243044 	0.99584286 	
         959 	0.99913527 	0.15312290 	0.90383954 	0.52072020 	0.98921520 	0.99930856 	0.99065506 	0.27651539 	0.29368382 	0.99534557 	0.88319105 	0.99738229 	0.99290743 	0.99211986 	0.89432964 	0.99021958 	0.99642489 	0.42640980 	0.99911407 	0.94083510 	0.90989192 	0.93440150 	0.99197653 	0.99578040 	
         960 	0.99878142 	0.13464200 	0.90339538 	0.51679681 	0.98443975 	0.99817592 	0.99602708 	0.25138046 	0.29233725 	0.99573864 	0.88905893 	0.99517833 	0.99662130 	0.99730640 	0.86115212 	0.99603646 	0.99613305 	0.41389268 	0.99952779 	0.92820476 	0.90979922 	0.94757317 	0.99242301 	0.99713565 	
         961 	0.99897620 	0.15311927 	0.89891178 	0.52711425 	0.99514158 	0.99899392 	0.99240412 	0.26736512 	0.29413587 	0.99714932 	0.89079415 	0.99686432 	0.99761055 	0.98275063 	0.88522672 	0.98231456 	0.99637067 	0.45944259 	0.99974366 	0.92108341 	0.93404471 	0.94935656 	0.98468467 	0.99916817 	
         962 	0.99665624 	0.16333853 	0.92197902 	0.47642932 	0.97361205 	0.99842939 	0.99378884 	0.27620578 	0.30265349 	0.99527701 	0.88615663 	0.99734828 	0.99430255 	0.98985950 	0.87840457 	0.98845828 	0.99601892 	0.39074608 	0.99978770 	0.95619443 	0.91019399 	0.95846822 	0.97684234 	0.99973506 	
         963 	0.99892030 	0.13385592 	0.93195774 	0.46220089 	0.97334964 	0.99858334 	0.98605019 	0.25653612 	0.29958536 	0.99874147 	0.89070974 	0.99651708 	0.99659350 	0.99441203 	0.88183874 	0.98959903 	0.99115601 	0.40079046 	0.99967697 	0.92119850 	0.89833328 	0.95525855 	0.97760161 	0.99990728 	
         964 	0.99857076 	0.11784432 	0.91515779 	0.51485532 	0.99326940 	0.99536958 	0.99166749 	0.27435537 	0.31637281 	0.99557454 	0.88028395 	0.99836912 	0.99672010 	0.99616242 	0.83111287 	0.98051478 	0.99556242 	0.41515225 	0.99998252 	0.93222782 	0.87926466 	0.94819974 	0.99867620 	0.99995770 	
         965 	0.99647241 	0.11018034 	0.92768406 	0.46852298 	0.99595785 	0.99813195 	0.99108126 	0.26192290 	0.30466022 	0.99709404 	0.87357603 	0.99563171 	0.99499591 	0.99876787 	0.85657999 	0.98999209 	0.99765921 	0.43780299 	0.99998739 	0.94478089 	0.88557761 	0.94374905 	0.99720073 	0.99988564 	
         966 	0.99795010 	0.13068360 	0.88811741 	0.48076930 	0.97213381 	0.99859838 	0.99664575 	0.27892971 	0.32068227 	0.99780938 	0.87648909 	0.99933306 	0.99517890 	0.99471487 	0.83982230 	0.98285843 	0.99826450 	0.45075716 	0.99999138 	0.94447189 	0.90273530 	0.89649925 	0.99291265 	0.99978677 	
         967 	0.99717458 	0.11384184 	0.92987687 	0.53508378 	0.98379072 	0.99708998 	0.99908294 	0.26495999 	0.31843660 	0.99692713 	0.91910843 	0.99864112 	0.99573270 	0.99539047 	0.85924367 	0.99067107 	0.99972823 	0.46081776 	0.99996699 	0.94129914 	0.90804951 	0.89449407 	0.99196649 	0.99969045 	
         968 	0.99620949 	0.13181005 	0.92914557 	0.54342869 	0.97752795 	0.99466174 	0.99920108 	0.23652502 	0.30426431 	0.99868884 	0.86578190 	0.99748279 	0.99435043 	0.99433309 	0.87570233 	0.99378269 	0.99943571 	0.43057972 	0.99994364 	0.95850361 	0.92197157 	0.90259440 	0.98933094 	0.99979507 	
         969 	0.99854931 	0.13369528 	0.91024772 	0.56988067 	0.97572102 	0.99939923 	0.99478490 	0.23524746 	0.28228213 	0.99620924 	0.89667849 	0.99608697 	0.99474415 	0.99579802 	0.87786894 	0.99486552 	0.99940454 	0.43446466 	0.99992376 	0.96233488 	0.91243970 	0.95168602 	0.99850060 	0.99976407 	
         970 	0.99762135 	0.16819010 	0.91195300 	0.52060417 	0.99288851 	0.99949806 	0.99613105 	0.26898177 	0.31394167 	0.99953438 	0.90006661 	0.99458956 	0.99970271 	0.99440256 	0.88325631 	0.98895237 	0.99948624 	0.45941121 	0.99942081 	0.93318971 	0.91551598 	0.96232564 	0.99949556 	0.99956409 	
         971 	0.99836509 	0.14499078 	0.92376182 	0.50723374 	0.98700725 	0.99977743 	0.99686055 	0.24223917 	0.28466673 	0.99776221 	0.89125257 	0.99387926 	0.99415042 	0.99369285 	0.88529024 	0.98384432 	0.99893004 	0.44433410 	0.99922871 	0.91801091 	0.90772499 	0.94856120 	0.99982315 	0.99973295 	
         972 	0.99316034 	0.15230329 	0.91799570 	0.49022951 	0.99417834 	0.99994046 	0.99936705 	0.24871997 	0.29078466 	0.99268270 	0.89972354 	0.99381321 	0.99923571 	0.99266370 	0.85607682 	0.98404508 	0.99776852 	0.44133329 	0.99889913 	0.94073889 	0.90845219 	0.96778707 	0.99895828 	0.99981928 	
         973 	0.99573035 	0.08305315 	0.91026991 	0.49251344 	0.99262156 	0.99992378 	0.99823767 	0.25024805 	0.29222719 	0.99581645 	0.87780321 	0.99093928 	0.99869322 	0.99610828 	0.84564561 	0.97065076 	0.99351587 	0.44246961 	0.99879182 	0.96875194 	0.87508907 	0.96063349 	0.99800517 	0.99982600 	
         974 	0.99378237 	0.10476262 	0.89873715 	0.49936055 	0.99679166 	0.99959828 	0.99893381 	0.26036384 	0.30177659 	0.99752848 	0.88464812 	0.99330398 	0.99936783 	0.99815922 	0.86734426 	0.98328511 	0.99671556 	0.43303492 	0.99892960 	0.93799242 	0.88000374 	0.96727509 	0.99787575 	0.99982489 	
         975 	0.99330455 	0.10527482 	0.94614655 	0.47450282 	0.98758382 	0.99977909 	0.99422368 	0.26078702 	0.30911135 	0.99682902 	0.90269708 	0.99682030 	0.99922556 	0.99829818 	0.84913184 	0.98857272 	0.99904605 	0.43335930 	0.99779428 	0.90621537 	0.89077569 	0.96175003 	0.99918590 	0.99976744 	
         976 	0.99445906 	0.09741925 	0.92414377 	0.46988902 	0.99252381 	0.99886250 	0.99593387 	0.25429682 	0.30304543 	0.99953253 	0.89454028 	0.98748346 	0.99981093 	0.99963315 	0.86810478 	0.98805033 	0.99920081 	0.38658712 	0.99845115 	0.94996238 	0.87965979 	0.93403624 	0.99914931 	0.99962589 	
         977 	0.99856121 	0.11038642 	0.90621976 	0.47750501 	0.99540729 	0.99924114 	0.99499584 	0.26501017 	0.29165784 	0.99944362 	0.87083451 	0.99506061 	0.99942782 	0.99956984 	0.86583215 	0.98251303 	0.99738870 	0.39539988 	0.99658885 	0.93804364 	0.91393586 	0.95090045 	0.99884647 	0.99830454 	
         978 	0.99689887 	0.15013731 	0.92700045 	0.46947883 	0.98459791 	0.99793950 	0.99183818 	0.25371980 	0.30155685 	0.99585384 	0.88520040 	0.99714484 	0.99806784 	0.99964904 	0.85950075 	0.98622508 	0.99786011 	0.36426224 	0.99678296 	0.92810055 	0.93527867 	0.94903706 	0.99782822 	0.99624097 	
         979 	0.99608533 	0.13522075 	0.89250947 	0.52316366 	0.99028133 	0.99530649 	0.98497513 	0.27105968 	0.32417248 	0.99689646 	0.86127203 	0.99893245 	0.99964693 	0.99956628 	0.86617056 	0.98810007 	0.99891210 	0.38484747 	0.99775469 	0.93308051 	0.90035417 	0.95422945 	0.99770139 	0.99929350 	
         980 	0.99792199 	0.12526141 	0.92565275 	0.47956430 	0.99241867 	0.99427531 	0.99078713 	0.26266474 	0.31638923 	0.99695514 	0.88261567 	0.99784669 	0.99933086 	0.99921641 	0.89786540 	0.99501395 	0.99941924 	0.41325010 	0.99737136 	0.93533491 	0.92720453 	0.96433032 	0.99895968 	0.99981136 	
         981 	0.99889098 	0.14279651 	0.91942359 	0.55305902 	0.99167941 	0.98482324 	0.99434381 	0.27744544 	0.33009296 	0.99568299 	0.91911562 	0.99448528 	0.99632162 	0.99942362 	0.89440430 	0.99071228 	0.99755232 	0.38729929 	0.99688902 	0.94391742 	0.91537485 	0.92207407 	0.99909291 	0.99918386 	
         982 	0.99885696 	0.14627082 	0.92680244 	0.54020520 	0.99057744 	0.99612352 	0.99608345 	0.23939864 	0.31951971 	0.99764134 	0.90186977 	0.99854651 	0.99812780 	0.99961426 	0.85398785 	0.99066928 	0.99555877 	0.42228771 	0.99689512 	0.95548462 	0.90037549 	0.94250756 	0.99918087 	0.99973213 	
